# Temperature Profiles and Compatibility Corridors
# profile_type,shot_number,time,radius,temperature,temp_lower,temp_upper
corridor_before,44156,167.30,52.686,,1.121161,1.370308
corridor_before,44156,167.30,52.837,,1.088755,1.330700
corridor_before,44156,167.30,52.989,,1.057595,1.292616
corridor_before,44156,167.30,53.140,,1.027564,1.255911
corridor_before,44156,167.30,53.291,,0.998542,1.220440
corridor_before,44156,167.30,53.443,,0.970411,1.186057
corridor_before,44156,167.30,53.595,,0.943051,1.152618
corridor_before,44156,167.30,53.746,,0.916344,1.119976
corridor_before,44156,167.30,53.898,,0.890172,1.087988
corridor_before,44156,167.30,54.049,,0.864414,1.056507
corridor_before,44156,167.30,54.201,,0.838954,1.025388
corridor_before,44156,167.30,54.352,,0.813671,0.994487
corridor_before,44156,167.30,54.504,,0.788447,0.963658
corridor_before,44156,167.30,54.655,,0.763188,0.932785
corridor_before,44156,167.30,54.806,,0.737890,0.901866
corridor_before,44156,167.30,54.958,,0.712573,0.870922
corridor_before,44156,167.30,55.110,,0.687254,0.839977
corridor_before,44156,167.30,55.261,,0.661952,0.809052
corridor_before,44156,167.30,55.413,,0.636685,0.778170
corridor_before,44156,167.30,55.564,,0.611471,0.747354
corridor_before,44156,167.30,55.716,,0.586330,0.716625
corridor_before,44156,167.30,55.867,,0.561278,0.686007
corridor_before,44156,167.30,56.019,,0.536336,0.655521
corridor_before,44156,167.30,56.170,,0.511520,0.625191
corridor_before,44156,167.30,56.322,,0.486850,0.595038
corridor_before,44156,167.30,56.473,,0.462343,0.565086
corridor_before,44156,167.30,56.624,,0.438018,0.535356
corridor_before,44156,167.30,56.776,,0.413894,0.505871
corridor_before,44156,167.30,56.928,,0.389989,0.476653
corridor_before,44156,167.30,57.079,,0.366321,0.447726
corridor_before,44156,167.30,57.231,,0.342904,0.419105
corridor_before,44156,167.30,57.382,,0.319730,0.390781
corridor_before,44156,167.30,57.534,,0.296779,0.362730
corridor_before,44156,167.30,57.685,,0.274033,0.334929
corridor_before,44156,167.30,57.837,,0.251473,0.307356
corridor_before,44156,167.30,57.988,,0.229080,0.279987
corridor_before,44156,167.30,58.139,,0.206837,0.252801
corridor_before,44156,167.30,58.291,,0.184724,0.225773
corridor_before,44156,167.30,58.443,,0.162722,0.198883
corridor_before,44156,167.30,58.594,,0.140814,0.172106
corridor_before,44156,167.30,58.746,,0.118980,0.145420
corridor_before,44156,167.30,58.897,,0.097202,0.118802
corridor_before,44156,167.30,59.049,,0.075461,0.092230
corridor_before,44156,167.30,59.200,,0.053739,0.065681
corridor_after,44156,170.30,28.900,,1.330200,1.625800
corridor_after,44156,170.30,29.051,,1.348647,1.648346
corridor_after,44156,170.30,29.203,,1.367088,1.670885
corridor_after,44156,170.30,29.354,,1.385517,1.693410
corridor_after,44156,170.30,29.506,,1.403930,1.715915
corridor_after,44156,170.30,29.657,,1.422320,1.738391
corridor_after,44156,170.30,29.809,,1.440682,1.760834
corridor_after,44156,170.30,29.960,,1.459010,1.783234
corridor_after,44156,170.30,30.112,,1.477298,1.805587
corridor_after,44156,170.30,30.264,,1.495541,1.827884
corridor_after,44156,170.30,30.415,,1.513733,1.850119
corridor_after,44156,170.30,30.566,,1.531869,1.872284
corridor_after,44156,170.30,30.718,,1.549942,1.894374
corridor_after,44156,170.30,30.869,,1.567948,1.916381
corridor_after,44156,170.30,31.021,,1.585880,1.938298
corridor_after,44156,170.30,31.172,,1.603733,1.960118
corridor_after,44156,170.30,31.324,,1.621500,1.981834
corridor_after,44156,170.30,31.476,,1.639178,2.003440
corridor_after,44156,170.30,31.627,,1.656759,2.024928
corridor_after,44156,170.30,31.778,,1.674238,2.046291
corridor_after,44156,170.30,31.930,,1.691610,2.067524
corridor_after,44156,170.30,32.081,,1.708869,2.088618
corridor_after,44156,170.30,32.233,,1.726009,2.109567
corridor_after,44156,170.30,32.385,,1.743025,2.130364
corridor_after,44156,170.30,32.536,,1.759910,2.151001
corridor_after,44156,170.30,32.688,,1.776660,2.171473
corridor_after,44156,170.30,32.839,,1.793268,2.191772
corridor_after,44156,170.30,32.990,,1.809730,2.211892
corridor_after,44156,170.30,33.142,,1.826038,2.231824
corridor_after,44156,170.30,33.294,,1.842188,2.251563
corridor_after,44156,170.30,33.445,,1.858174,2.271102
corridor_after,44156,170.30,33.596,,1.873991,2.290433
corridor_after,44156,170.30,33.748,,1.889632,2.309550
corridor_after,44156,170.30,33.900,,1.905092,2.328445
corridor_after,44156,170.30,34.051,,1.920365,2.347113
corridor_after,44156,170.30,34.203,,1.935446,2.365545
corridor_after,44156,170.30,34.354,,1.950329,2.383735
corridor_after,44156,170.30,34.505,,1.965008,2.401677
corridor_after,44156,170.30,34.657,,1.979479,2.419363
corridor_after,44156,170.30,34.809,,1.993734,2.436786
corridor_after,44156,170.30,34.960,,2.007768,2.453939
corridor_after,44156,170.30,35.111,,2.021577,2.470816
corridor_after,44156,170.30,35.263,,2.035153,2.487409
corridor_after,44156,170.30,35.414,,2.048492,2.503712
corridor_after,44156,170.30,35.566,,2.061587,2.519718
corridor_after,44156,170.30,35.718,,2.074434,2.535419
corridor_after,44156,170.30,35.869,,2.087026,2.550810
corridor_after,44156,170.30,36.020,,2.099358,2.565882
corridor_after,44156,170.30,36.172,,2.111424,2.580629
corridor_after,44156,170.30,36.324,,2.123219,2.595045
corridor_after,44156,170.30,36.475,,2.134736,2.609122
corridor_after,44156,170.30,36.627,,2.145971,2.622853
corridor_after,44156,170.30,36.778,,2.156917,2.636232
corridor_after,44156,170.30,36.929,,2.167569,2.649251
corridor_after,44156,170.30,37.081,,2.177921,2.661903
corridor_after,44156,170.30,37.233,,2.187967,2.674182
corridor_after,44156,170.30,37.384,,2.197703,2.686081
corridor_after,44156,170.30,37.535,,2.207122,2.697593
corridor_after,44156,170.30,37.687,,2.216218,2.708711
corridor_after,44156,170.30,37.838,,2.224986,2.719428
corridor_after,44156,170.30,37.990,,2.233421,2.729737
corridor_after,44156,170.30,38.142,,2.241516,2.739631
corridor_after,44156,170.30,38.293,,2.249266,2.749103
corridor_after,44156,170.30,38.444,,2.256666,2.758147
corridor_after,44156,170.30,38.596,,2.263709,2.766755
corridor_after,44156,170.30,38.748,,2.270390,2.774921
corridor_after,44156,170.30,38.899,,2.276703,2.782637
corridor_after,44156,170.30,39.050,,2.282643,2.789897
corridor_after,44156,170.30,39.202,,2.288204,2.796694
corridor_after,44156,170.30,39.353,,2.293380,2.803021
corridor_after,44156,170.30,39.505,,2.298167,2.808870
corridor_after,44156,170.30,39.657,,2.302557,2.814236
corridor_after,44156,170.30,39.808,,2.306545,2.819111
corridor_after,44156,170.30,39.959,,2.310126,2.823488
corridor_after,44156,170.30,40.111,,2.313295,2.827360
corridor_after,44156,170.30,40.263,,2.316044,2.830721
corridor_after,44156,170.30,40.414,,2.318370,2.833563
corridor_after,44156,170.30,40.566,,2.320265,2.835880
corridor_after,44156,170.30,40.717,,2.321725,2.837664
corridor_after,44156,170.30,40.868,,2.322744,2.838909
corridor_after,44156,170.30,41.020,,2.323323,2.839617
corridor_after,44156,170.30,41.172,,2.323515,2.839852
corridor_after,44156,170.30,41.323,,2.323399,2.839709
corridor_after,44156,170.30,41.474,,2.323051,2.839284
corridor_after,44156,170.30,41.626,,2.322549,2.838671
corridor_after,44156,170.30,41.778,,2.321971,2.837965
corridor_after,44156,170.30,41.929,,2.321395,2.837260
corridor_after,44156,170.30,42.081,,2.320897,2.836652
corridor_after,44156,170.30,42.232,,2.320557,2.836236
corridor_after,44156,170.30,42.383,,2.320450,2.836106
corridor_after,44156,170.30,42.535,,2.320656,2.836357
corridor_after,44156,170.30,42.687,,2.321251,2.837084
corridor_after,44156,170.30,42.838,,2.322313,2.838382
corridor_after,44156,170.30,42.989,,2.323914,2.840340
corridor_after,44156,170.30,43.141,,2.326048,2.842948
corridor_after,44156,170.30,43.293,,2.328645,2.846122
corridor_after,44156,170.30,43.444,,2.331633,2.849774
corridor_after,44156,170.30,43.596,,2.334941,2.853817
corridor_after,44156,170.30,43.747,,2.338497,2.858163
corridor_after,44156,170.30,43.898,,2.342229,2.862724
corridor_after,44156,170.30,44.050,,2.346067,2.867415
corridor_after,44156,170.30,44.202,,2.349938,2.872146
corridor_after,44156,170.30,44.353,,2.353771,2.876831
corridor_after,44156,170.30,44.505,,2.357494,2.881382
corridor_after,44156,170.30,44.656,,2.361037,2.885712
corridor_after,44156,170.30,44.808,,2.364327,2.889733
corridor_after,44156,170.30,44.959,,2.367293,2.893358
corridor_after,44156,170.30,45.111,,2.369864,2.896500
corridor_after,44156,170.30,45.262,,2.371981,2.899088
corridor_after,44156,170.30,45.413,,2.373631,2.901105
corridor_after,44156,170.30,45.565,,2.374809,2.902545
corridor_after,44156,170.30,45.716,,2.375511,2.903402
corridor_after,44156,170.30,45.868,,2.375731,2.903671
corridor_after,44156,170.30,46.020,,2.375465,2.903346
corridor_after,44156,170.30,46.171,,2.374708,2.902421
corridor_after,44156,170.30,46.323,,2.373455,2.900890
corridor_after,44156,170.30,46.474,,2.371703,2.898748
corridor_after,44156,170.30,46.626,,2.369445,2.895988
corridor_after,44156,170.30,46.777,,2.366677,2.892605
corridor_after,44156,170.30,46.928,,2.363395,2.888594
corridor_after,44156,170.30,47.080,,2.359593,2.883947
corridor_after,44156,170.30,47.231,,2.355268,2.878661
corridor_after,44156,170.30,47.383,,2.350414,2.872728
corridor_after,44156,170.30,47.535,,2.345025,2.866142
corridor_after,44156,170.30,47.686,,2.339025,2.858808
corridor_after,44156,170.30,47.838,,2.332182,2.850445
corridor_after,44156,170.30,47.989,,2.324250,2.840750
corridor_after,44156,170.30,48.141,,2.314978,2.829418
corridor_after,44156,170.30,48.292,,2.304120,2.816147
corridor_after,44156,170.30,48.444,,2.291427,2.800633
corridor_after,44156,170.30,48.595,,2.276651,2.782573
corridor_after,44156,170.30,48.746,,2.259543,2.761663
corridor_after,44156,170.30,48.898,,2.239855,2.737600
corridor_after,44156,170.30,49.050,,2.217339,2.710081
corridor_after,44156,170.30,49.201,,2.191746,2.678801
corridor_after,44156,170.30,49.353,,2.162829,2.643458
corridor_after,44156,170.30,49.504,,2.130339,2.603748
corridor_after,44156,170.30,49.656,,2.094028,2.559367
corridor_after,44156,170.30,49.807,,2.053687,2.510062
corridor_after,44156,170.30,49.959,,2.009514,2.456073
corridor_after,44156,170.30,50.110,,1.961941,2.397928
corridor_after,44156,170.30,50.261,,1.911404,2.336160
corridor_after,44156,170.30,50.413,,1.858336,2.271300
corridor_after,44156,170.30,50.565,,1.803174,2.203880
corridor_after,44156,170.30,50.716,,1.746353,2.134432
corridor_after,44156,170.30,50.868,,1.688308,2.063488
corridor_after,44156,170.30,51.019,,1.629474,1.991579
corridor_after,44156,170.30,51.171,,1.570286,1.919238
corridor_after,44156,170.30,51.322,,1.511179,1.846997
corridor_after,44156,170.30,51.474,,1.452589,1.775386
corridor_after,44156,170.30,51.625,,1.394950,1.704939
corridor_after,44156,170.30,51.776,,1.338698,1.636187
corridor_after,44156,170.30,51.928,,1.284269,1.569662
corridor_after,44156,170.30,52.080,,1.232096,1.505895
corridor_after,44156,170.30,52.231,,1.182615,1.445418
corridor_after,44156,170.30,52.383,,1.136079,1.388541
corridor_after,44156,170.30,52.534,,1.092344,1.335088
corridor_after,44156,170.30,52.686,,1.051216,1.284820
corridor_after,44156,170.30,52.837,,1.012497,1.237496
corridor_after,44156,170.30,52.989,,0.975990,1.192877
corridor_after,44156,170.30,53.140,,0.941501,1.150723
corridor_after,44156,170.30,53.291,,0.908831,1.110794
corridor_after,44156,170.30,53.443,,0.877786,1.072850
corridor_after,44156,170.30,53.595,,0.848168,1.036650
corridor_after,44156,170.30,53.746,,0.819782,1.001956
corridor_after,44156,170.30,53.898,,0.792431,0.968526
corridor_after,44156,170.30,54.049,,0.765918,0.936122
corridor_after,44156,170.30,54.201,,0.740048,0.904503
corridor_after,44156,170.30,54.352,,0.714624,0.873429
corridor_after,44156,170.30,54.504,,0.689450,0.842661
corridor_after,44156,170.30,54.655,,0.664369,0.812006
corridor_after,44156,170.30,54.806,,0.639374,0.781457
corridor_after,44156,170.30,54.958,,0.614491,0.751045
corridor_after,44156,170.30,55.110,,0.589748,0.720804
corridor_after,44156,170.30,55.261,,0.565173,0.690767
corridor_after,44156,170.30,55.413,,0.540791,0.660967
corridor_after,44156,170.30,55.564,,0.516630,0.631437
corridor_after,44156,170.30,55.716,,0.492717,0.602210
corridor_after,44156,170.30,55.867,,0.469080,0.573320
corridor_after,44156,170.30,56.019,,0.445745,0.544799
corridor_after,44156,170.30,56.170,,0.422739,0.516681
corridor_after,44156,170.30,56.322,,0.400090,0.488998
corridor_after,44156,170.30,56.473,,0.377824,0.461784
corridor_after,44156,170.30,56.624,,0.355968,0.435072
corridor_after,44156,170.30,56.776,,0.334550,0.408895
corridor_after,44156,170.30,56.928,,0.313597,0.383286
corridor_after,44156,170.30,57.079,,0.293136,0.358277
corridor_after,44156,170.30,57.231,,0.273186,0.333895
corridor_after,44156,170.30,57.382,,0.253727,0.310111
corridor_after,44156,170.30,57.534,,0.234720,0.286880
corridor_after,44156,170.30,57.685,,0.216128,0.264157
corridor_after,44156,170.30,57.837,,0.197913,0.241894
corridor_after,44156,170.30,57.988,,0.180037,0.220045
corridor_after,44156,170.30,58.139,,0.162463,0.198566
corridor_after,44156,170.30,58.291,,0.145152,0.177408
corridor_after,44156,170.30,58.443,,0.128068,0.156528
corridor_after,44156,170.30,58.594,,0.111173,0.135878
corridor_after,44156,170.30,58.746,,0.094428,0.115412
corridor_after,44156,170.30,58.897,,0.077796,0.095084
corridor_after,44156,170.30,59.049,,0.061240,0.074848
corridor_after,44156,170.30,59.200,,0.044721,0.054659
before,44159,164.20,60.200,0.102000,,
before,44159,164.20,59.200,0.134800,,
before,44159,164.20,57.100,0.481800,,
before,44159,164.20,54.500,0.910800,,
before,44159,164.20,52.200,1.370000,,
before,44159,164.20,49.700,2.019000,,
before,44159,164.20,47.500,2.039000,,
before,44159,164.20,45.100,2.101000,,
before,44159,164.20,42.900,2.143000,,
before,44159,164.20,40.900,2.039000,,
before,44159,164.20,28.900,1.792000,,
after,44159,167.30,60.200,0.026700,,
after,44159,167.30,59.200,0.088120,,
after,44159,167.30,57.100,0.365600,,
after,44159,167.30,54.500,0.877600,,
after,44159,167.30,52.200,1.472000,,
after,44159,167.30,49.700,2.281000,,
after,44159,167.30,47.500,2.398000,,
after,44159,167.30,45.100,2.545000,,
after,44159,167.30,42.900,2.520000,,
after,44159,167.30,40.900,2.596000,,
after,44159,167.30,28.900,1.945000,,
corridor_before,44159,164.20,28.900,,1.612800,1.971200
corridor_before,44159,164.20,29.056,,1.612773,1.971167
corridor_before,44159,164.20,29.213,,1.612749,1.971137
corridor_before,44159,164.20,29.369,,1.612731,1.971115
corridor_before,44159,164.20,29.526,,1.612721,1.971104
corridor_before,44159,164.20,29.682,,1.612724,1.971107
corridor_before,44159,164.20,29.839,,1.612742,1.971129
corridor_before,44159,164.20,29.995,,1.612777,1.971172
corridor_before,44159,164.20,30.152,,1.612834,1.971242
corridor_before,44159,164.20,30.308,,1.612914,1.971340
corridor_before,44159,164.20,30.465,,1.613022,1.971471
corridor_before,44159,164.20,30.621,,1.613159,1.971639
corridor_before,44159,164.20,30.778,,1.613329,1.971846
corridor_before,44159,164.20,30.934,,1.613535,1.972098
corridor_before,44159,164.20,31.091,,1.613779,1.972397
corridor_before,44159,164.20,31.247,,1.614066,1.972747
corridor_before,44159,164.20,31.404,,1.614397,1.973152
corridor_before,44159,164.20,31.560,,1.614776,1.973615
corridor_before,44159,164.20,31.717,,1.615206,1.974141
corridor_before,44159,164.20,31.873,,1.615690,1.974732
corridor_before,44159,164.20,32.030,,1.616230,1.975392
corridor_before,44159,164.20,32.187,,1.616830,1.976126
corridor_before,44159,164.20,32.343,,1.617493,1.976936
corridor_before,44159,164.20,32.499,,1.618222,1.977826
corridor_before,44159,164.20,32.656,,1.619019,1.978801
corridor_before,44159,164.20,32.812,,1.619888,1.979863
corridor_before,44159,164.20,32.969,,1.620831,1.981016
corridor_before,44159,164.20,33.126,,1.621853,1.982264
corridor_before,44159,164.20,33.282,,1.622955,1.983611
corridor_before,44159,164.20,33.438,,1.624140,1.985060
corridor_before,44159,164.20,33.595,,1.625412,1.986615
corridor_before,44159,164.20,33.752,,1.626774,1.988279
corridor_before,44159,164.20,33.908,,1.628228,1.990057
corridor_before,44159,164.20,34.065,,1.629778,1.991951
corridor_before,44159,164.20,34.221,,1.631427,1.993966
corridor_before,44159,164.20,34.377,,1.633177,1.996105
corridor_before,44159,164.20,34.534,,1.635031,1.998372
corridor_before,44159,164.20,34.691,,1.636993,2.000770
corridor_before,44159,164.20,34.847,,1.639066,2.003303
corridor_before,44159,164.20,35.004,,1.641252,2.005975
corridor_before,44159,164.20,35.160,,1.643555,2.008789
corridor_before,44159,164.20,35.316,,1.645977,2.011749
corridor_before,44159,164.20,35.473,,1.648521,2.014859
corridor_before,44159,164.20,35.630,,1.651191,2.018123
corridor_before,44159,164.20,35.786,,1.653990,2.021543
corridor_before,44159,164.20,35.943,,1.656920,2.025124
corridor_before,44159,164.20,36.099,,1.659984,2.028869
corridor_before,44159,164.20,36.255,,1.663185,2.032782
corridor_before,44159,164.20,36.412,,1.666527,2.036867
corridor_before,44159,164.20,36.569,,1.670013,2.041127
corridor_before,44159,164.20,36.725,,1.673644,2.045565
corridor_before,44159,164.20,36.882,,1.677426,2.050187
corridor_before,44159,164.20,37.038,,1.681359,2.054994
corridor_before,44159,164.20,37.194,,1.685448,2.059992
corridor_before,44159,164.20,37.351,,1.689695,2.065182
corridor_before,44159,164.20,37.508,,1.694103,2.070570
corridor_before,44159,164.20,37.664,,1.698675,2.076159
corridor_before,44159,164.20,37.821,,1.703415,2.081952
corridor_before,44159,164.20,37.977,,1.708325,2.087953
corridor_before,44159,164.20,38.133,,1.713409,2.094166
corridor_before,44159,164.20,38.290,,1.718668,2.100594
corridor_before,44159,164.20,38.447,,1.724107,2.107242
corridor_before,44159,164.20,38.603,,1.729728,2.114112
corridor_before,44159,164.20,38.760,,1.735534,2.121208
corridor_before,44159,164.20,38.916,,1.741528,2.128535
corridor_before,44159,164.20,39.072,,1.747714,2.136095
corridor_before,44159,164.20,39.229,,1.754093,2.143892
corridor_before,44159,164.20,39.386,,1.760670,2.151930
corridor_before,44159,164.20,39.542,,1.767447,2.160213
corridor_before,44159,164.20,39.699,,1.774427,2.168744
corridor_before,44159,164.20,39.855,,1.781613,2.177527
corridor_before,44159,164.20,40.011,,1.789008,2.186565
corridor_before,44159,164.20,40.168,,1.796615,2.195863
corridor_before,44159,164.20,40.325,,1.804437,2.205423
corridor_before,44159,164.20,40.481,,1.812477,2.215250
corridor_before,44159,164.20,40.638,,1.820739,2.225347
corridor_before,44159,164.20,40.794,,1.829224,2.235718
corridor_before,44159,164.20,40.950,,1.837936,2.246366
corridor_before,44159,164.20,41.107,,1.846836,2.257245
corridor_before,44159,164.20,41.264,,1.855826,2.268231
corridor_before,44159,164.20,41.420,,1.864797,2.279197
corridor_before,44159,164.20,41.577,,1.873645,2.290010
corridor_before,44159,164.20,41.733,,1.882262,2.300542
corridor_before,44159,164.20,41.889,,1.890543,2.310663
corridor_before,44159,164.20,42.046,,1.898381,2.320243
corridor_before,44159,164.20,42.203,,1.905670,2.329152
corridor_before,44159,164.20,42.359,,1.912304,2.337260
corridor_before,44159,164.20,42.516,,1.918176,2.344437
corridor_before,44159,164.20,42.672,,1.923181,2.350554
corridor_before,44159,164.20,42.829,,1.927212,2.355481
corridor_before,44159,164.20,42.985,,1.930167,2.359093
corridor_before,44159,164.20,43.142,,1.932033,2.361374
corridor_before,44159,164.20,43.298,,1.932875,2.362403
corridor_before,44159,164.20,43.455,,1.932762,2.362265
corridor_before,44159,164.20,43.611,,1.931761,2.361042
corridor_before,44159,164.20,43.767,,1.929941,2.358817
corridor_before,44159,164.20,43.924,,1.927369,2.355673
corridor_before,44159,164.20,44.081,,1.924113,2.351694
corridor_before,44159,164.20,44.237,,1.920242,2.346962
corridor_before,44159,164.20,44.394,,1.915823,2.341562
corridor_before,44159,164.20,44.550,,1.910925,2.335575
corridor_before,44159,164.20,44.707,,1.905616,2.329086
corridor_before,44159,164.20,44.863,,1.899963,2.322177
corridor_before,44159,164.20,45.020,,1.894034,2.314931
corridor_before,44159,164.20,45.176,,1.887899,2.307433
corridor_before,44159,164.20,45.333,,1.881640,2.299782
corridor_before,44159,164.20,45.489,,1.875353,2.292099
corridor_before,44159,164.20,45.645,,1.869137,2.284501
corridor_before,44159,164.20,45.802,,1.863088,2.277108
corridor_before,44159,164.20,45.959,,1.857305,2.270039
corridor_before,44159,164.20,46.115,,1.851884,2.263414
corridor_before,44159,164.20,46.272,,1.846923,2.257351
corridor_before,44159,164.20,46.428,,1.842521,2.251970
corridor_before,44159,164.20,46.585,,1.838774,2.247390
corridor_before,44159,164.20,46.741,,1.835780,2.243731
corridor_before,44159,164.20,46.898,,1.833636,2.241111
corridor_before,44159,164.20,47.054,,1.832441,2.239650
corridor_before,44159,164.20,47.211,,1.832291,2.239467
corridor_before,44159,164.20,47.367,,1.833284,2.240681
corridor_before,44159,164.20,47.523,,1.835518,2.243411
corridor_before,44159,164.20,47.680,,1.838964,2.247623
corridor_before,44159,164.20,47.837,,1.843270,2.252885
corridor_before,44159,164.20,47.993,,1.848033,2.258707
corridor_before,44159,164.20,48.150,,1.852850,2.264595
corridor_before,44159,164.20,48.306,,1.857319,2.270057
corridor_before,44159,164.20,48.463,,1.861037,2.274600
corridor_before,44159,164.20,48.619,,1.863599,2.277733
corridor_before,44159,164.20,48.776,,1.864605,2.278961
corridor_before,44159,164.20,48.932,,1.863650,2.277794
corridor_before,44159,164.20,49.089,,1.860331,2.273738
corridor_before,44159,164.20,49.245,,1.854246,2.266301
corridor_before,44159,164.20,49.401,,1.844993,2.254991
corridor_before,44159,164.20,49.558,,1.832167,2.239315
corridor_before,44159,164.20,49.715,,1.815366,2.218780
corridor_before,44159,164.20,49.871,,1.794359,2.193105
corridor_before,44159,164.20,50.028,,1.769439,2.162647
corridor_before,44159,164.20,50.184,,1.740996,2.127884
corridor_before,44159,164.20,50.341,,1.709421,2.089292
corridor_before,44159,164.20,50.497,,1.675105,2.047351
corridor_before,44159,164.20,50.654,,1.638440,2.002537
corridor_before,44159,164.20,50.810,,1.599815,1.955329
corridor_before,44159,164.20,50.967,,1.559622,1.906204
corridor_before,44159,164.20,51.123,,1.518251,1.855640
corridor_before,44159,164.20,51.279,,1.476094,1.804115
corridor_before,44159,164.20,51.436,,1.433541,1.752106
corridor_before,44159,164.20,51.593,,1.390983,1.700091
corridor_before,44159,164.20,51.749,,1.348812,1.648548
corridor_before,44159,164.20,51.906,,1.307417,1.597955
corridor_before,44159,164.20,52.062,,1.267191,1.548789
corridor_before,44159,164.20,52.219,,1.228523,1.501528
corridor_before,44159,164.20,52.375,,1.191687,1.456506
corridor_before,44159,164.20,52.532,,1.156627,1.413655
corridor_before,44159,164.20,52.688,,1.123227,1.372833
corridor_before,44159,164.20,52.845,,1.091374,1.333902
corridor_before,44159,164.20,53.001,,1.060953,1.296720
corridor_before,44159,164.20,53.157,,1.031849,1.261149
corridor_before,44159,164.20,53.314,,1.003948,1.227047
corridor_before,44159,164.20,53.471,,0.977135,1.194276
corridor_before,44159,164.20,53.627,,0.951296,1.162695
corridor_before,44159,164.20,53.784,,0.926317,1.132165
corridor_before,44159,164.20,53.940,,0.902082,1.102544
corridor_before,44159,164.20,54.097,,0.878477,1.073695
corridor_before,44159,164.20,54.253,,0.855389,1.045475
corridor_before,44159,164.20,54.410,,0.832701,1.017746
corridor_before,44159,164.20,54.566,,0.810301,0.990368
corridor_before,44159,164.20,54.723,,0.788099,0.963232
corridor_before,44159,164.20,54.879,,0.766034,0.936264
corridor_before,44159,164.20,55.035,,0.744048,0.909392
corridor_before,44159,164.20,55.192,,0.722082,0.882545
corridor_before,44159,164.20,55.349,,0.700077,0.855650
corridor_before,44159,164.20,55.505,,0.677976,0.828637
corridor_before,44159,164.20,55.662,,0.655719,0.801434
corridor_before,44159,164.20,55.818,,0.633248,0.773970
corridor_before,44159,164.20,55.975,,0.610504,0.746172
corridor_before,44159,164.20,56.131,,0.587429,0.717969
corridor_before,44159,164.20,56.288,,0.563964,0.689290
corridor_before,44159,164.20,56.444,,0.540051,0.660062
corridor_before,44159,164.20,56.601,,0.515631,0.630215
corridor_before,44159,164.20,56.757,,0.490645,0.599677
corridor_before,44159,164.20,56.913,,0.465035,0.568377
corridor_before,44159,164.20,57.070,,0.438743,0.536241
corridor_before,44159,164.20,57.227,,0.411740,0.503237
corridor_before,44159,164.20,57.383,,0.384215,0.469596
corridor_before,44159,164.20,57.540,,0.356455,0.435667
corridor_before,44159,164.20,57.696,,0.328744,0.401798
corridor_before,44159,164.20,57.853,,0.301368,0.368339
corridor_before,44159,164.20,58.009,,0.274613,0.335638
corridor_before,44159,164.20,58.166,,0.248765,0.304046
corridor_before,44159,164.20,58.322,,0.224109,0.273911
corridor_before,44159,164.20,58.479,,0.200930,0.245581
corridor_before,44159,164.20,58.635,,0.179515,0.219407
corridor_before,44159,164.20,58.791,,0.160149,0.195737
corridor_before,44159,164.20,58.948,,0.143117,0.174920
corridor_before,44159,164.20,59.105,,0.128705,0.157306
corridor_before,44159,164.20,59.261,,0.117191,0.143234
corridor_before,44159,164.20,59.418,,0.108541,0.132661
corridor_before,44159,164.20,59.574,,0.102301,0.125034
corridor_before,44159,164.20,59.731,,0.097988,0.119764
corridor_before,44159,164.20,59.887,,0.095122,0.116261
corridor_before,44159,164.20,60.044,,0.093220,0.113936
corridor_before,44159,164.20,60.200,,0.091800,0.112200
corridor_after,44159,167.30,28.900,,1.750500,2.139500
corridor_after,44159,167.30,29.056,,1.764971,2.157187
corridor_after,44159,167.30,29.213,,1.779435,2.174865
corridor_after,44159,167.30,29.369,,1.793885,2.192526
corridor_after,44159,167.30,29.526,,1.808314,2.210161
corridor_after,44159,167.30,29.682,,1.822715,2.227763
corridor_after,44159,167.30,29.839,,1.837081,2.245322
corridor_after,44159,167.30,29.995,,1.851406,2.262829
corridor_after,44159,167.30,30.152,,1.865681,2.280277
corridor_after,44159,167.30,30.308,,1.879901,2.297657
corridor_after,44159,167.30,30.465,,1.894059,2.314960
corridor_after,44159,167.30,30.621,,1.908146,2.332178
corridor_after,44159,167.30,30.778,,1.922157,2.349303
corridor_after,44159,167.30,30.934,,1.936084,2.366325
corridor_after,44159,167.30,31.091,,1.949920,2.383236
corridor_after,44159,167.30,31.247,,1.963659,2.400028
corridor_after,44159,167.30,31.404,,1.977294,2.416692
corridor_after,44159,167.30,31.560,,1.990817,2.433220
corridor_after,44159,167.30,31.717,,2.004221,2.449603
corridor_after,44159,167.30,31.873,,2.017500,2.465833
corridor_after,44159,167.30,32.030,,2.030646,2.481901
corridor_after,44159,167.30,32.187,,2.043653,2.497798
corridor_after,44159,167.30,32.343,,2.056514,2.513517
corridor_after,44159,167.30,32.499,,2.069221,2.529048
corridor_after,44159,167.30,32.656,,2.081768,2.544383
corridor_after,44159,167.30,32.812,,2.094147,2.559513
corridor_after,44159,167.30,32.969,,2.106352,2.574431
corridor_after,44159,167.30,33.126,,2.118377,2.589127
corridor_after,44159,167.30,33.282,,2.130212,2.603593
corridor_after,44159,167.30,33.438,,2.141853,2.617820
corridor_after,44159,167.30,33.595,,2.153291,2.631801
corridor_after,44159,167.30,33.752,,2.164521,2.645525
corridor_after,44159,167.30,33.908,,2.175534,2.658986
corridor_after,44159,167.30,34.065,,2.186324,2.672174
corridor_after,44159,167.30,34.221,,2.196884,2.685081
corridor_after,44159,167.30,34.377,,2.207207,2.697698
