# Jaccard Index Curves for Each Sawtooth Event
# shot_number,time_before,radius,jaccard_index
44071,176.40,29.203,0.778722
44071,176.40,29.354,0.718763
44071,176.40,29.506,0.663522
44071,176.40,29.657,0.612484
44071,176.40,29.809,0.565208
44071,176.40,29.960,0.521313
44071,176.40,30.112,0.480467
44071,176.40,30.264,0.442380
44071,176.40,30.415,0.406799
44071,176.40,30.566,0.373501
44071,176.40,30.718,0.342288
44071,176.40,30.869,0.312985
44071,176.40,31.021,0.285438
44071,176.40,31.172,0.259505
44071,176.40,31.324,0.235065
44071,176.40,31.476,0.212003
44071,176.40,31.627,0.190221
44071,176.40,31.778,0.169627
44071,176.40,31.930,0.150138
44071,176.40,32.081,0.131682
44071,176.40,32.233,0.114189
44071,176.40,32.385,0.097599
44071,176.40,32.536,0.081855
44071,176.40,32.688,0.066906
44071,176.40,32.839,0.052705
44071,176.40,32.990,0.039209
44071,176.40,33.142,0.026378
44071,176.40,33.294,0.014176
44071,176.40,33.445,0.002570
44071,176.40,33.596,0.000000
44071,176.40,33.748,0.000000
44071,176.40,33.900,0.000000
44071,176.40,34.051,0.000000
44071,176.40,34.203,0.000000
44071,176.40,34.354,0.000000
44071,176.40,34.505,0.000000
44071,176.40,34.657,0.000000
44071,176.40,34.809,0.000000
44071,176.40,34.960,0.000000
44071,176.40,35.111,0.000000
44071,176.40,35.263,0.000000
44071,176.40,35.414,0.000000
44071,176.40,35.566,0.000000
44071,176.40,35.718,0.000000
44071,176.40,35.869,0.000000
44071,176.40,36.020,0.000000
44071,176.40,36.172,0.000000
44071,176.40,36.324,0.000000
44071,176.40,36.475,0.000000
44071,176.40,36.627,0.000000
44071,176.40,36.778,0.000000
44071,176.40,36.929,0.000000
44071,176.40,37.081,0.000000
44071,176.40,37.233,0.000000
44071,176.40,37.384,0.000000
44071,176.40,37.535,0.000000
44071,176.40,37.687,0.000000
44071,176.40,37.838,0.000000
44071,176.40,37.990,0.000000
44071,176.40,38.142,0.000000
44071,176.40,38.293,0.000000
44071,176.40,38.444,0.000000
44071,176.40,38.596,0.000000
44071,176.40,38.748,0.000000
44071,176.40,38.899,0.000000
44071,176.40,39.050,0.000000
44071,176.40,39.202,0.000000
44071,176.40,39.353,0.000000
44071,176.40,39.505,0.000000
44071,176.40,39.657,0.000000
44071,176.40,39.808,0.000000
44071,176.40,39.959,0.000000
44071,176.40,40.111,0.000000
44071,176.40,40.263,0.000000
44071,176.40,40.414,0.000000
44071,176.40,40.566,0.000000
44071,176.40,40.717,0.000000
44071,176.40,40.868,0.000000
44071,176.40,41.020,0.000000
44071,176.40,41.172,0.000000
44071,176.40,41.323,0.000000
44071,176.40,41.474,0.000000
44071,176.40,41.626,0.000000
44071,176.40,41.778,0.000000
44071,176.40,41.929,0.000000
44071,176.40,42.081,0.000000
44071,176.40,42.232,0.000000
44071,176.40,42.383,0.000000
44071,176.40,42.535,0.000000
44071,176.40,42.687,0.000000
44071,176.40,42.838,0.000000
44071,176.40,42.989,0.000000
44071,176.40,43.141,0.000000
44071,176.40,43.293,0.000000
44071,176.40,43.444,0.000000
44071,176.40,43.596,0.000000
44071,176.40,43.747,0.000000
44071,176.40,43.898,0.000000
44071,176.40,44.050,0.000000
44071,176.40,44.202,0.004921
44071,176.40,44.353,0.011420
44071,176.40,44.505,0.017283
44071,176.40,44.656,0.022394
44071,176.40,44.808,0.026637
44071,176.40,44.959,0.029898
44071,176.40,45.111,0.032063
44071,176.40,45.262,0.033090
44071,176.40,45.413,0.033158
44071,176.40,45.565,0.032493
44071,176.40,45.716,0.031328
44071,176.40,45.868,0.029894
44071,176.40,46.020,0.028421
44071,176.40,46.171,0.027135
44071,176.40,46.323,0.026263
44071,176.40,46.474,0.026028
44071,176.40,46.626,0.026654
44071,176.40,46.777,0.028370
44071,176.40,46.928,0.031413
44071,176.40,47.080,0.036033
44071,176.40,47.231,0.042501
44071,176.40,47.383,0.051117
44071,176.40,47.535,0.062220
44071,176.40,47.686,0.076023
44071,176.40,47.838,0.092416
44071,176.40,47.989,0.111256
44071,176.40,48.141,0.132406
44071,176.40,48.292,0.155728
44071,176.40,48.444,0.181072
44071,176.40,48.595,0.208274
44071,176.40,48.746,0.237138
44071,176.40,48.898,0.267437
44071,176.40,49.050,0.298892
44071,176.40,49.201,0.331165
44071,176.40,49.353,0.363844
44071,176.40,49.504,0.396429
44071,176.40,49.656,0.428315
44071,176.40,49.807,0.458837
44071,176.40,49.959,0.487815
44071,176.40,50.110,0.515416
44071,176.40,50.261,0.541854
44071,176.40,50.413,0.567391
44071,176.40,50.565,0.592347
44071,176.40,50.716,0.617105
44071,176.40,50.868,0.642122
44071,176.40,51.019,0.667943
44071,176.40,51.171,0.695222
44071,176.40,51.322,0.724748
44071,176.40,51.474,0.757478
44071,176.40,51.625,0.794595
44071,176.40,51.776,0.837574
44071,176.40,51.928,0.888295
44071,176.40,52.080,0.949201
44071,176.40,52.231,0.977005
44071,176.40,52.383,0.896690
44071,176.40,52.534,0.814076
44071,176.40,52.686,0.730632
44071,176.40,52.837,0.647623
44071,176.40,52.989,0.566090
44071,176.40,53.140,0.486855
44071,176.40,53.291,0.410537
44071,176.40,53.443,0.337571
44071,176.40,53.595,0.268242
44071,176.40,53.746,0.202704
44071,176.40,53.898,0.141011
44071,176.40,54.049,0.083135
44071,176.40,54.201,0.028994
44071,176.40,54.352,0.000000
44071,176.40,54.504,0.000000
44071,176.40,54.655,0.000000
44071,176.40,54.806,0.000000
44071,176.40,54.958,0.000000
44071,176.40,55.110,0.000000
44071,176.40,55.261,0.000000
44071,176.40,55.413,0.000000
44071,176.40,55.564,0.000000
44071,176.40,55.716,0.000000
44071,176.40,55.867,0.000000
44071,176.40,56.019,0.000000
44071,176.40,56.170,0.000000
44071,176.40,56.322,0.000000
44071,176.40,56.473,0.000000
44071,176.40,56.624,0.000000
44071,176.40,56.776,0.000000
44071,176.40,56.928,0.000000
44071,176.40,57.079,0.000000
44071,176.40,57.231,0.000000
44071,176.40,57.382,0.000000
44071,176.40,57.534,0.000000
44071,176.40,57.685,0.000000
44071,176.40,57.837,0.000000
44071,176.40,57.988,0.000000
44071,176.40,58.139,0.000000
44071,176.40,58.291,0.000000
44071,176.40,58.443,0.000000
44071,176.40,58.594,0.000000
44071,176.40,58.746,0.000000
44071,176.40,58.897,0.000000
44071,176.40,59.049,0.000000
44071,176.40,59.200,0.000000
44101,194.50,28.900,0.882649
44101,194.50,29.051,0.880635
44101,194.50,29.203,0.878638
44101,194.50,29.354,0.876645
44101,194.50,29.506,0.874642
44101,194.50,29.657,0.872617
44101,194.50,29.809,0.870558
44101,194.50,29.960,0.868453
44101,194.50,30.112,0.866290
44101,194.50,30.264,0.864058
44101,194.50,30.415,0.861748
44101,194.50,30.566,0.859348
44101,194.50,30.718,0.856850
44101,194.50,30.869,0.854243
44101,194.50,31.021,0.851518
44101,194.50,31.172,0.848667
44101,194.50,31.324,0.845682
44101,194.50,31.476,0.842555
44101,194.50,31.627,0.839277
44101,194.50,31.778,0.835842
44101,194.50,31.930,0.832243
44101,194.50,32.081,0.828474
44101,194.50,32.233,0.824529
44101,194.50,32.385,0.820401
44101,194.50,32.536,0.816087
44101,194.50,32.688,0.811579
44101,194.50,32.839,0.806876
44101,194.50,32.990,0.801971
44101,194.50,33.142,0.796862
44101,194.50,33.294,0.791545
44101,194.50,33.445,0.786017
44101,194.50,33.596,0.780276
44101,194.50,33.748,0.774319
44101,194.50,33.900,0.768145
44101,194.50,34.051,0.761752
44101,194.50,34.203,0.755140
44101,194.50,34.354,0.748307
44101,194.50,34.505,0.741253
44101,194.50,34.657,0.733978
44101,194.50,34.809,0.726484
44101,194.50,34.960,0.718770
44101,194.50,35.111,0.710837
44101,194.50,35.263,0.702688
44101,194.50,35.414,0.694323
44101,194.50,35.566,0.685746
44101,194.50,35.718,0.676957
44101,194.50,35.869,0.667962
44101,194.50,36.020,0.658761
44101,194.50,36.172,0.649358
44101,194.50,36.324,0.639758
44101,194.50,36.475,0.629964
44101,194.50,36.627,0.619979
44101,194.50,36.778,0.609809
44101,194.50,36.929,0.599457
44101,194.50,37.081,0.588929
44101,194.50,37.233,0.578230
44101,194.50,37.384,0.567363
44101,194.50,37.535,0.556335
44101,194.50,37.687,0.545152
44101,194.50,37.838,0.533818
44101,194.50,37.990,0.522339
44101,194.50,38.142,0.510722
44101,194.50,38.293,0.498971
44101,194.50,38.444,0.487094
44101,194.50,38.596,0.475095
44101,194.50,38.748,0.462982
44101,194.50,38.899,0.450759
44101,194.50,39.050,0.438434
44101,194.50,39.202,0.426013
44101,194.50,39.353,0.413501
44101,194.50,39.505,0.400906
44101,194.50,39.657,0.388232
44101,194.50,39.808,0.375487
44101,194.50,39.959,0.362677
44101,194.50,40.111,0.349807
44101,194.50,40.263,0.336883
44101,194.50,40.414,0.323912
44101,194.50,40.566,0.310900
44101,194.50,40.717,0.297852
44101,194.50,40.868,0.284774
44101,194.50,41.020,0.271697
44101,194.50,41.172,0.258845
44101,194.50,41.323,0.246502
44101,194.50,41.474,0.234933
44101,194.50,41.626,0.224374
44101,194.50,41.778,0.215050
44101,194.50,41.929,0.207169
44101,194.50,42.081,0.200938
44101,194.50,42.232,0.196563
44101,194.50,42.383,0.194261
44101,194.50,42.535,0.194266
44101,194.50,42.687,0.196841
44101,194.50,42.838,0.202288
44101,194.50,42.989,0.210938
44101,194.50,43.141,0.222726
44101,194.50,43.293,0.237260
44101,194.50,43.444,0.254127
44101,194.50,43.596,0.272887
44101,194.50,43.747,0.293048
44101,194.50,43.898,0.314049
44101,194.50,44.050,0.335243
44101,194.50,44.202,0.355886
44101,194.50,44.353,0.375130
44101,194.50,44.505,0.392032
44101,194.50,44.656,0.405571
44101,194.50,44.808,0.414686
44101,194.50,44.959,0.418323
44101,194.50,45.111,0.415508
44101,194.50,45.262,0.405781
44101,194.50,45.413,0.390027
44101,194.50,45.565,0.369468
44101,194.50,45.716,0.345348
44101,194.50,45.868,0.318859
44101,194.50,46.020,0.291099
44101,194.50,46.171,0.263049
44101,194.50,46.323,0.235560
44101,194.50,46.474,0.209359
44101,194.50,46.626,0.185066
44101,194.50,46.777,0.163209
44101,194.50,46.928,0.144251
44101,194.50,47.080,0.128613
44101,194.50,47.231,0.116700
44101,194.50,47.383,0.108934
44101,194.50,47.535,0.105776
44101,194.50,47.686,0.107429
44101,194.50,47.838,0.113493
44101,194.50,47.989,0.123566
44101,194.50,48.141,0.137307
44101,194.50,48.292,0.154415
44101,194.50,48.444,0.174609
44101,194.50,48.595,0.197615
44101,194.50,48.746,0.223143
44101,194.50,48.898,0.250875
44101,194.50,49.050,0.280447
44101,194.50,49.201,0.311424
44101,194.50,49.353,0.343284
44101,194.50,49.504,0.375394
44101,194.50,49.656,0.406985
44101,194.50,49.807,0.437195
44101,194.50,49.959,0.465710
44101,194.50,50.110,0.492587
44101,194.50,50.261,0.517912
44101,194.50,50.413,0.541789
44101,194.50,50.565,0.564351
44101,194.50,50.716,0.585755
44101,194.50,50.868,0.606195
44101,194.50,51.019,0.625899
44101,194.50,51.171,0.645139
44101,194.50,51.322,0.664238
44101,194.50,51.474,0.683579
44101,194.50,51.625,0.703614
44101,194.50,51.776,0.724878
44101,194.50,51.928,0.748009
44101,194.50,52.080,0.773768
44101,194.50,52.231,0.803069
44101,194.50,52.383,0.836804
44101,194.50,52.534,0.875566
44101,194.50,52.686,0.919998
44101,194.50,52.837,0.970872
44101,194.50,52.989,0.971692
44101,194.50,53.140,0.912462
44101,194.50,53.291,0.852717
44101,194.50,53.443,0.792833
44101,194.50,53.595,0.733149
44101,194.50,53.746,0.673963
44101,194.50,53.898,0.615535
44101,194.50,54.049,0.558081
44101,194.50,54.201,0.501780
44101,194.50,54.352,0.446768
44101,194.50,54.504,0.393148
44101,194.50,54.655,0.341044
44101,194.50,54.806,0.290750
44101,194.50,54.958,0.242548
44101,194.50,55.110,0.196660
44101,194.50,55.261,0.153261
44101,194.50,55.413,0.112490
44101,194.50,55.564,0.074459
44101,194.50,55.716,0.039267
44101,194.50,55.867,0.007008
44101,194.50,56.019,0.000000
44101,194.50,56.170,0.000000
44101,194.50,56.322,0.000000
44101,194.50,56.473,0.000000
44101,194.50,56.624,0.000000
44101,194.50,56.776,0.000000
44101,194.50,56.928,0.000000
44101,194.50,57.079,0.000000
44101,194.50,57.231,0.000000
44101,194.50,57.382,0.000000
44101,194.50,57.534,0.000000
44101,194.50,57.685,0.000000
44101,194.50,57.837,0.028299
44101,194.50,57.988,0.102472
44101,194.50,58.139,0.202476
44101,194.50,58.291,0.337771
44101,194.50,58.443,0.521619
44101,194.50,58.594,0.770004
44101,194.50,58.746,0.916326
44101,194.50,58.897,0.692247
44101,194.50,59.049,0.607870
44101,194.50,59.200,0.720233
44151,182.40,28.900,0.844479
44151,182.40,29.051,0.992978
44151,182.40,29.203,0.860298
44151,182.40,29.354,0.736732
44151,182.40,29.506,0.631330
44151,182.40,29.657,0.540409
44151,182.40,29.809,0.461221
44151,182.40,29.960,0.391673
44151,182.40,30.112,0.330142
44151,182.40,30.264,0.275352
44151,182.40,30.415,0.226284
44151,182.40,30.566,0.182115
44151,182.40,30.718,0.142175
44151,182.40,30.869,0.105910
44151,182.40,31.021,0.072860
44151,182.40,31.172,0.042640
44151,182.40,31.324,0.014923
44151,182.40,31.476,0.000000
44151,182.40,31.627,0.000000
44151,182.40,31.778,0.000000
44151,182.40,31.930,0.000000
44151,182.40,32.081,0.000000
44151,182.40,32.233,0.000000
44151,182.40,32.385,0.000000
44151,182.40,32.536,0.000000
44151,182.40,32.688,0.000000
44151,182.40,32.839,0.000000
44151,182.40,32.990,0.000000
44151,182.40,33.142,0.000000
44151,182.40,33.294,0.000000
44151,182.40,33.445,0.000000
44151,182.40,33.596,0.000000
44151,182.40,33.748,0.000000
44151,182.40,33.900,0.000000
44151,182.40,34.051,0.000000
44151,182.40,34.203,0.000000
44151,182.40,34.354,0.000000
44151,182.40,34.505,0.000000
44151,182.40,34.657,0.000000
44151,182.40,34.809,0.000000
44151,182.40,34.960,0.000000
44151,182.40,35.111,0.000000
44151,182.40,35.263,0.000000
44151,182.40,35.414,0.000000
44151,182.40,35.566,0.000000
44151,182.40,35.718,0.000000
44151,182.40,35.869,0.000000
44151,182.40,36.020,0.000000
44151,182.40,36.172,0.000000
44151,182.40,36.324,0.000000
44151,182.40,36.475,0.000000
44151,182.40,36.627,0.000000
44151,182.40,36.778,0.000000
44151,182.40,36.929,0.000000
44151,182.40,37.081,0.000000
44151,182.40,37.233,0.000000
44151,182.40,37.384,0.000000
44151,182.40,37.535,0.000000
44151,182.40,37.687,0.000000
44151,182.40,37.838,0.000000
44151,182.40,37.990,0.000000
44151,182.40,38.142,0.000000
44151,182.40,38.293,0.000000
44151,182.40,38.444,0.000000
44151,182.40,38.596,0.000000
44151,182.40,38.748,0.000000
44151,182.40,38.899,0.000000
44151,182.40,39.050,0.000000
44151,182.40,39.202,0.000000
44151,182.40,39.353,0.000000
44151,182.40,39.505,0.000000
44151,182.40,39.657,0.000000
44151,182.40,39.808,0.000000
44151,182.40,39.959,0.000000
44151,182.40,40.111,0.000000
44151,182.40,40.263,0.000000
44151,182.40,40.414,0.000000
44151,182.40,40.566,0.000000
44151,182.40,40.717,0.000000
44151,182.40,40.868,0.000000
44151,182.40,41.020,0.000000
44151,182.40,41.172,0.000000
44151,182.40,41.323,0.000000
44151,182.40,41.474,0.000000
44151,182.40,41.626,0.000000
44151,182.40,41.778,0.000000
44151,182.40,41.929,0.000000
44151,182.40,42.081,0.000000
44151,182.40,42.232,0.000000
44151,182.40,42.383,0.000000
44151,182.40,42.535,0.000000
44151,182.40,42.687,0.000000
44151,182.40,42.838,0.000000
44151,182.40,42.989,0.000000
44151,182.40,43.141,0.000000
44151,182.40,43.293,0.000000
44151,182.40,43.444,0.000000
44151,182.40,43.596,0.000000
44151,182.40,43.747,0.000000
44151,182.40,43.898,0.000000
44151,182.40,44.050,0.000000
44151,182.40,44.202,0.000000
44151,182.40,44.353,0.000000
44151,182.40,44.505,0.000000
44151,182.40,44.656,0.000000
44151,182.40,44.808,0.000000
44151,182.40,44.959,0.000000
44151,182.40,45.111,0.000000
44151,182.40,45.262,0.000000
44151,182.40,45.413,0.003332
44151,182.40,45.565,0.007422
44151,182.40,45.716,0.011848
44151,182.40,45.868,0.016580
44151,182.40,46.020,0.021582
44151,182.40,46.171,0.026819
44151,182.40,46.323,0.032253
44151,182.40,46.474,0.037841
44151,182.40,46.626,0.043540
44151,182.40,46.777,0.049302
44151,182.40,46.928,0.055074
44151,182.40,47.080,0.060801
44151,182.40,47.231,0.066422
44151,182.40,47.383,0.071873
44151,182.40,47.535,0.077085
44151,182.40,47.686,0.082045
44151,182.40,47.838,0.086865
44151,182.40,47.989,0.091681
44151,182.40,48.141,0.096641
44151,182.40,48.292,0.101902
44151,182.40,48.444,0.107635
44151,182.40,48.595,0.114027
44151,182.40,48.746,0.121285
44151,182.40,48.898,0.129642
44151,182.40,49.050,0.139365
44151,182.40,49.201,0.150765
44151,182.40,49.353,0.164214
44151,182.40,49.504,0.180167
44151,182.40,49.656,0.199186
44151,182.40,49.807,0.221955
44151,182.40,49.959,0.248965
44151,182.40,50.110,0.280607
44151,182.40,50.261,0.317365
44151,182.40,50.413,0.359835
44151,182.40,50.565,0.408730
44151,182.40,50.716,0.464896
44151,182.40,50.868,0.529319
44151,182.40,51.019,0.603131
44151,182.40,51.171,0.687588
44151,182.40,51.322,0.784029
44151,182.40,51.474,0.893769
44151,182.40,51.625,0.982419
44151,182.40,51.776,0.864377
44151,182.40,51.928,0.763304
44151,182.40,52.080,0.678119
44151,182.40,52.231,0.608091
44151,182.40,52.383,0.552126
44151,182.40,52.534,0.508007
44151,182.40,52.686,0.473831
44151,182.40,52.837,0.448067
44151,182.40,52.989,0.429441
44151,182.40,53.140,0.416839
44151,182.40,53.291,0.409236
44151,182.40,53.443,0.405639
44151,182.40,53.595,0.405032
44151,182.40,53.746,0.406337
44151,182.40,53.898,0.408378
44151,182.40,54.049,0.409855
44151,182.40,54.201,0.409342
44151,182.40,54.352,0.405297
44151,182.40,54.504,0.396109
44151,182.40,54.655,0.380544
44151,182.40,54.806,0.358858
44151,182.40,54.958,0.331758
44151,182.40,55.110,0.300036
44151,182.40,55.261,0.264531
44151,182.40,55.413,0.226080
44151,182.40,55.564,0.185484
44151,182.40,55.716,0.143487
44151,182.40,55.867,0.100753
44151,182.40,56.019,0.057862
44151,182.40,56.170,0.015304
44151,182.40,56.322,0.000000
44151,182.40,56.473,0.000000
44151,182.40,56.624,0.000000
44151,182.40,56.776,0.000000
44151,182.40,56.928,0.000000
44151,182.40,57.079,0.000000
44151,182.40,57.231,0.000000
44151,182.40,57.382,0.000000
44151,182.40,57.534,0.000000
44151,182.40,57.685,0.000000
44151,182.40,57.837,0.000000
44151,182.40,57.988,0.000000
44151,182.40,58.139,0.000000
44151,182.40,58.291,0.000000
44151,182.40,58.443,0.000000
44151,182.40,58.594,0.000000
44151,182.40,58.746,0.000000
44151,182.40,58.897,0.000000
44151,182.40,59.049,0.000000
44151,182.40,59.200,0.000000
44156,167.30,28.900,0.455105
44156,167.30,29.051,0.491182
44156,167.30,29.203,0.528290
44156,167.30,29.354,0.566458
44156,167.30,29.506,0.605720
44156,167.30,29.657,0.646105
44156,167.30,29.809,0.687648
44156,167.30,29.960,0.730382
44156,167.30,30.112,0.774340
44156,167.30,30.264,0.819559
44156,167.30,30.415,0.866073
44156,167.30,30.566,0.913919
44156,167.30,30.718,0.963134
44156,167.30,30.869,0.986434
44156,167.30,31.021,0.938250
44156,167.30,31.172,0.893371
44156,167.30,31.324,0.851488
44156,167.30,31.476,0.812330
44156,167.30,31.627,0.775656
44156,167.30,31.778,0.741255
44156,167.30,31.930,0.708938
44156,167.30,32.081,0.678539
44156,167.30,32.233,0.649906
44156,167.30,32.385,0.622907
44156,167.30,32.536,0.597421
44156,167.30,32.688,0.573339
44156,167.30,32.839,0.550562
44156,167.30,32.990,0.529003
44156,167.30,33.142,0.508580
44156,167.30,33.294,0.489220
44156,167.30,33.445,0.470857
44156,167.30,33.596,0.453430
44156,167.30,33.748,0.436882
44156,167.30,33.900,0.421164
44156,167.30,34.051,0.406227
44156,167.30,34.203,0.392030
44156,167.30,34.354,0.378533
44156,167.30,34.505,0.365700
44156,167.30,34.657,0.353497
44156,167.30,34.809,0.341893
44156,167.30,34.960,0.330861
44156,167.30,35.111,0.320373
44156,167.30,35.263,0.310405
44156,167.30,35.414,0.300935
44156,167.30,35.566,0.291942
44156,167.30,35.718,0.283408
44156,167.30,35.869,0.275313
44156,167.30,36.020,0.267643
44156,167.30,36.172,0.260381
44156,167.30,36.324,0.253514
44156,167.30,36.475,0.247029
44156,167.30,36.627,0.240913
44156,167.30,36.778,0.235156
44156,167.30,36.929,0.229749
44156,167.30,37.081,0.224681
44156,167.30,37.233,0.219944
44156,167.30,37.384,0.215532
44156,167.30,37.535,0.211436
44156,167.30,37.687,0.207651
44156,167.30,37.838,0.204171
44156,167.30,37.990,0.200992
44156,167.30,38.142,0.198108
44156,167.30,38.293,0.195518
44156,167.30,38.444,0.193217
44156,167.30,38.596,0.191204
44156,167.30,38.748,0.189476
44156,167.30,38.899,0.188032
44156,167.30,39.050,0.186872
44156,167.30,39.202,0.185996
44156,167.30,39.353,0.185404
44156,167.30,39.505,0.185098
44156,167.30,39.657,0.185079
44156,167.30,39.808,0.185349
44156,167.30,39.959,0.185912
44156,167.30,40.111,0.186772
44156,167.30,40.263,0.187932
44156,167.30,40.414,0.189398
44156,167.30,40.566,0.191176
44156,167.30,40.717,0.193273
44156,167.30,40.868,0.195695
44156,167.30,41.020,0.198446
44156,167.30,41.172,0.201481
44156,167.30,41.323,0.204731
44156,167.30,41.474,0.208129
44156,167.30,41.626,0.211603
44156,167.30,41.778,0.215082
44156,167.30,41.929,0.218492
44156,167.30,42.081,0.221756
44156,167.30,42.232,0.224797
44156,167.30,42.383,0.227535
44156,167.30,42.535,0.229890
44156,167.30,42.687,0.231781
44156,167.30,42.838,0.233127
44156,167.30,42.989,0.233853
44156,167.30,43.141,0.233947
44156,167.30,43.293,0.233446
44156,167.30,43.444,0.232394
44156,167.30,43.596,0.230833
44156,167.30,43.747,0.228807
44156,167.30,43.898,0.226360
44156,167.30,44.050,0.223538
44156,167.30,44.202,0.220382
44156,167.30,44.353,0.216937
44156,167.30,44.505,0.213245
44156,167.30,44.656,0.209345
44156,167.30,44.808,0.205278
44156,167.30,44.959,0.201081
44156,167.30,45.111,0.196789
44156,167.30,45.262,0.192446
44156,167.30,45.413,0.188110
44156,167.30,45.565,0.183846
44156,167.30,45.716,0.179716
44156,167.30,45.868,0.175778
44156,167.30,46.020,0.172094
44156,167.30,46.171,0.168721
44156,167.30,46.323,0.165717
44156,167.30,46.474,0.163140
44156,167.30,46.626,0.161048
44156,167.30,46.777,0.159500
44156,167.30,46.928,0.158559
44156,167.30,47.080,0.158286
44156,167.30,47.231,0.158748
44156,167.30,47.383,0.160014
44156,167.30,47.535,0.162161
44156,167.30,47.686,0.165242
44156,167.30,47.838,0.169266
44156,167.30,47.989,0.174241
44156,167.30,48.141,0.180186
44156,167.30,48.292,0.187126
44156,167.30,48.444,0.195101
44156,167.30,48.595,0.204163
44156,167.30,48.746,0.214379
44156,167.30,48.898,0.225838
44156,167.30,49.050,0.238650
44156,167.30,49.201,0.252958
44156,167.30,49.353,0.268938
44156,167.30,49.504,0.286814
44156,167.30,49.656,0.306872
44156,167.30,49.807,0.329461
44156,167.30,49.959,0.354894
44156,167.30,50.110,0.383470
44156,167.30,50.261,0.415543
44156,167.30,50.413,0.451533
44156,167.30,50.565,0.491929
44156,167.30,50.716,0.537307
44156,167.30,50.868,0.588332
44156,167.30,51.019,0.645771
44156,167.30,51.171,0.710502
44156,167.30,51.322,0.783507
44156,167.30,51.474,0.865860
44156,167.30,51.625,0.958687
44156,167.30,51.776,0.940658
44156,167.30,51.928,0.847480
44156,167.30,52.080,0.763475
44156,167.30,52.231,0.688616
44156,167.30,52.383,0.622576
44156,167.30,52.534,0.564324
44156,167.30,52.686,0.512889
44156,167.30,52.837,0.467441
44156,167.30,52.989,0.427261
44156,167.30,53.140,0.391714
44156,167.30,53.291,0.360234
44156,167.30,53.443,0.332302
44156,167.30,53.595,0.307438
44156,167.30,53.746,0.285188
44156,167.30,53.898,0.265109
44156,167.30,54.049,0.246768
44156,167.30,54.201,0.229724
44156,167.30,54.352,0.213528
44156,167.30,54.504,0.197711
44156,167.30,54.655,0.181876
44156,167.30,54.806,0.165972
44156,167.30,54.958,0.150028
44156,167.30,55.110,0.134076
44156,167.30,55.261,0.118152
44156,167.30,55.413,0.102291
44156,167.30,55.564,0.086535
44156,167.30,55.716,0.070925
44156,167.30,55.867,0.055510
44156,167.30,56.019,0.040346
44156,167.30,56.170,0.025493
44156,167.30,56.322,0.011022
44156,167.30,56.473,0.000000
44156,167.30,56.624,0.000000
44156,167.30,56.776,0.000000
44156,167.30,56.928,0.000000
44156,167.30,57.079,0.000000
44156,167.30,57.231,0.000000
44156,167.30,57.382,0.000000
44156,167.30,57.534,0.000000
44156,167.30,57.685,0.000000
44156,167.30,57.837,0.000000
44156,167.30,57.988,0.000000
44156,167.30,58.139,0.000000
44156,167.30,58.291,0.000000
44156,167.30,58.443,0.000000
44156,167.30,58.594,0.000000
44156,167.30,58.746,0.000000
44156,167.30,58.897,0.000000
44156,167.30,59.049,0.000000
44156,167.30,59.200,0.043893
44159,164.20,28.900,0.419024
44159,164.20,29.056,0.378749
44159,164.20,29.213,0.341037
44159,164.20,29.369,0.305678
44159,164.20,29.526,0.272480
44159,164.20,29.682,0.241273
44159,164.20,29.839,0.211906
44159,164.20,29.995,0.184242
44159,164.20,30.152,0.158156
44159,164.20,30.308,0.133537
44159,164.20,30.465,0.110284
44159,164.20,30.621,0.088304
44159,164.20,30.778,0.067515
44159,164.20,30.934,0.047841
44159,164.20,31.091,0.029211
44159,164.20,31.247,0.011563
44159,164.20,31.404,0.000000
44159,164.20,31.560,0.000000
44159,164.20,31.717,0.000000
44159,164.20,31.873,0.000000
44159,164.20,32.030,0.000000
44159,164.20,32.187,0.000000
44159,164.20,32.343,0.000000
44159,164.20,32.499,0.000000
44159,164.20,32.656,0.000000
44159,164.20,32.812,0.000000
44159,164.20,32.969,0.000000
44159,164.20,33.126,0.000000
44159,164.20,33.282,0.000000
44159,164.20,33.438,0.000000
44159,164.20,33.595,0.000000
44159,164.20,33.752,0.000000
44159,164.20,33.908,0.000000
44159,164.20,34.065,0.000000
44159,164.20,34.221,0.000000
44159,164.20,34.377,0.000000
44159,164.20,34.534,0.000000
44159,164.20,34.691,0.000000
44159,164.20,34.847,0.000000
44159,164.20,35.004,0.000000
44159,164.20,35.160,0.000000
44159,164.20,35.316,0.000000
44159,164.20,35.473,0.000000
44159,164.20,35.630,0.000000
44159,164.20,35.786,0.000000
44159,164.20,35.943,0.000000
44159,164.20,36.099,0.000000
44159,164.20,36.255,0.000000
44159,164.20,36.412,0.000000
44159,164.20,36.569,0.000000
44159,164.20,36.725,0.000000
44159,164.20,36.882,0.000000
44159,164.20,37.038,0.000000
44159,164.20,37.194,0.000000
44159,164.20,37.351,0.000000
44159,164.20,37.508,0.000000
44159,164.20,37.664,0.000000
44159,164.20,37.821,0.000000
44159,164.20,37.977,0.000000
44159,164.20,38.133,0.000000
44159,164.20,38.290,0.000000
44159,164.20,38.447,0.000000
44159,164.20,38.603,0.000000
44159,164.20,38.760,0.000000
44159,164.20,38.916,0.000000
44159,164.20,39.072,0.000000
44159,164.20,39.229,0.000000
44159,164.20,39.386,0.000000
44159,164.20,39.542,0.000000
44159,164.20,39.699,0.000000
